2006-12-11,12,V ugm-3,27,V ugm-3,45,V ugm-3,64,V ugm-3,1,V ugm-3,15,V ugm-3,16,V ugm-3,No data,,3,V ugm-3,0.14,V mgm-3,18,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,56,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,1,V ugm-3,0.1,V mgm-3,18,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,46,V ugm-3,2,V ugm-3,32,V ugm-3,34,V ugm-3,No data,,10,V ugm-3,0.26,V mgm-3,19,V ugm-3 (INDIC.GRAV),No data,,43,V ugm-3,43,V ugm-3,109,V ugm-3,0.29,V mgm-3,22,V ugm-3 (INDIC.GRAV),No data,,0,V ugm-3,73,V ugm-3,4,V ugm-3,12,V ugm-3,17,V ugm-3,No data,,No data,,No data,,No data,,No data
2006-12-12,5,V ugm-3,17,V ugm-3,25,V ugm-3,64,V ugm-3,1,V ugm-3,12,V ugm-3,13,V ugm-3,No data,,3,V ugm-3,0.12,V mgm-3,28,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,55,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,2,V ugm-3,0.1,V mgm-3,22,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,50,V ugm-3,1,V ugm-3,26,V ugm-3,28,V ugm-3,No data,,7,V ugm-3,0.34,V mgm-3,26,V ugm-3 (INDIC.GRAV),No data,,24,V ugm-3,33,V ugm-3,70,V ugm-3,0.18,V mgm-3,30,V ugm-3 (INDIC.GRAV),No data,,0,V ugm-3,71,V ugm-3,4,V ugm-3,8,V ugm-3,12,V ugm-3,No data,,No data,,No data,,No data,,No data
2006-12-13,9,V ugm-3,20,V ugm-3,33,V ugm-3,66,V ugm-3,0,V ugm-3,10,V ugm-3,10,V ugm-3,No data,,3,V ugm-3,0.11,V mgm-3,18,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,54,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,2,V ugm-3,0.1,V mgm-3,16,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,49,V ugm-3,2,V ugm-3,26,V ugm-3,29,V ugm-3,No data,,21,V ugm-3,0.28,V mgm-3,17,V ugm-3 (INDIC.GRAV),No data,,25,V ugm-3,37,V ugm-3,76,V ugm-3,0.28,V mgm-3,21,V ugm-3 (INDIC.GRAV),No data,,3,V ugm-3,72,V ugm-3,3,V ugm-3,7,V ugm-3,11,V ugm-3,No data,,No data,,No data,,No data,,No data
2006-12-14,4,V ugm-3,11,V ugm-3,17,V ugm-3,71,V ugm-3,0,V ugm-3,9,V ugm-3,9,V ugm-3,No data,,2,V ugm-3,0.11,V mgm-3,7,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,54,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,2,V ugm-3,0.1,V mgm-3,7,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,47,V ugm-3,3,V ugm-3,31,V ugm-3,35,V ugm-3,No data,,27,V ugm-3,0.31,V mgm-3,9,V ugm-3 (INDIC.GRAV),No data,,24,V ugm-3,33,V ugm-3,69,V ugm-3,0.27,V mgm-3,12,V ugm-3 (INDIC.GRAV),No data,,0,V ugm-3,68,V ugm-3,2,V ugm-3,12,V ugm-3,15,V ugm-3,No data,,No data,,No data,,No data,,No data
2006-12-15,25,V ugm-3,51,V ugm-3,88,V ugm-3,37,V ugm-3,4,V ugm-3,34,V ugm-3,40,V ugm-3,No data,,2,V ugm-3,0.23,V mgm-3,9,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,40,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,3,V ugm-3,0.1,V mgm-3,10,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,34,V ugm-3,1,V ugm-3,37,V ugm-3,39,V ugm-3,No data,,9,V ugm-3,0.37,V mgm-3,13,V ugm-3 (INDIC.GRAV),No data,,84,V ugm-3,70,V ugm-3,199,V ugm-3,0.65,V mgm-3,17,V ugm-3 (INDIC.GRAV),No data,,0,V ugm-3,54,V ugm-3,3,V ugm-3,23,V ugm-3,27,V ugm-3,No data,,No data,,No data,,No data,,No data
2006-12-16,5,V ugm-3,29,V ugm-3,37,V ugm-3,45,V ugm-3,2,V ugm-3,22,V ugm-3,24,V ugm-3,No data,,1,V ugm-3,0.17,V mgm-3,12,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,44,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,0,V ugm-3,0.1,V mgm-3,14,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,42,V ugm-3,1,V ugm-3,29,V ugm-3,31,V ugm-3,No data,,8,V ugm-3,0.38,V mgm-3,18,V ugm-3 (INDIC.GRAV),No data,,86,V ugm-3,69,V ugm-3,200,V ugm-3,0.78,V mgm-3,20,V ugm-3 (INDIC.GRAV),No data,,0,V ,59,V ugm-3,2,V ugm-3,10,V ugm-3,14,V ugm-3,No data,,No data,,No data,,No data,,No data
2006-12-17,23,V ugm-3,31,V ugm-3,66,V ugm-3,35,V ugm-3,14,V ugm-3,34,V ugm-3,55,V ugm-3,No data,,2,V ugm-3,0.33,V mgm-3,18,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,38,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,2,V ugm-3,0.2,V mgm-3,14,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,32,V ugm-3,9,V ugm-3,34,V ugm-3,48,V ugm-3,No data,,6,V ugm-3,0.36,V mgm-3,22,V ugm-3 (INDIC.GRAV),No data,,70,V ugm-3,52,V ugm-3,158,V ugm-3,0.71,V mgm-3,22,V ugm-3 (INDIC.GRAV),No data,,0,V ugm-3,45,V ugm-3,8,V ugm-3,24,V ugm-3,35,V ugm-3,No data,,No data,,No data,,No data,,No data
2006-12-18,77,V ugm-3,59,V ugm-3,177,V ugm-3,1,V ugm-3,58,V ugm-3,50,V ugm-3,138,V ugm-3,No data,,3,V ugm-3,0.34,V mgm-3,30,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,3,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,8,V ugm-3,0.46,V mgm-3,31,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,4,V ugm-3,92,V ugm-3,54,V ugm-3,194,V ugm-3,No data,,22,V ugm-3,0.73,V mgm-3,68,V ugm-3 (INDIC.GRAV),No data,,147,V ugm-3,61,V ugm-3,285,V ugm-3,0.94,V mgm-3,No data,V ugm-3 (INDIC.GRAV),No data,,2,V ugm-3,8,V ugm-3,37,V ugm-3,47,V ugm-3,104,V ugm-3,No data,,No data,,No data,,No data,,No data
2006-12-19,89,V ugm-3,49,V ugm-3,185,V ugm-3,1,V ugm-3,62,V ugm-3,52,V ugm-3,147,V ugm-3,No data,,2,V ugm-3,No data,V mgm-3,27,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,9,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,5,V ugm-3,0.25,V mgm-3,17,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,7,V ugm-3,32,V ugm-3,51,V ugm-3,99,V ugm-3,No data,,10,V ugm-3,0.57,V mgm-3,30,V ugm-3 (INDIC.GRAV),No data,,164,V ugm-3,64,V ugm-3,315,V ugm-3,0.74,V mgm-3,No data,V ,No data,,2,V ugm-3,7,V ugm-3,21,V ugm-3,53,V ugm-3,85,V ugm-3,No data,,No data,,No data,,No data,,No data
2006-12-20,139,V ugm-3,58,V ugm-3,270,V ugm-3,1,V ugm-3,91,V ugm-3,57,V ugm-3,196,V ugm-3,No data,,3,V ugm-3,No data,V mgm-3,29,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,11,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,4,V ugm-3,0.26,V mgm-3,18,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,6,V ugm-3,68,V ugm-3,58,V ugm-3,162,V ugm-3,No data,,11,V ugm-3,0.68,V mgm-3,38,V ugm-3 (INDIC.GRAV),No data,,174,V ugm-3,58,V ugm-3,323,V ugm-3,0.9,V mgm-3,No data,V ,No data,,2,V ugm-3,6,V ugm-3,33,V ugm-3,53,V ugm-3,103,V ugm-3,No data,,No data,,No data,,No data,,No data
2006-12-21,105,V ugm-3,57,V ugm-3,217,V ugm-3,1,V ugm-3,85,V ugm-3,54,V ugm-3,184,V ugm-3,No data,,6,V ugm-3,No data,V ,30,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,6,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,9,V ugm-3,0.39,V mgm-3,28,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,7,V ugm-3,91,V ugm-3,53,V ugm-3,193,V ugm-3,No data,,10,V ugm-3,0.73,V mgm-3,48,V ugm-3 (INDIC.GRAV),No data,,155,V ugm-3,59,V ugm-3,296,V ugm-3,0.94,V mgm-3,No data,V ,No data,,2,V ugm-3,13,V ugm-3,34,V ugm-3,51,V ugm-3,103,V ugm-3,No data,,No data,,No data,,No data,,No data
2006-12-22,131,V ugm-3,63,V ugm-3,262,V ugm-3,1,V ugm-3,116,V ugm-3,58,V ugm-3,235,V ugm-3,No data,,5,V ugm-3,0.57,V ,39,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,14,V ugm-3,67,V ugm-3,59,V ugm-3,161,V ugm-3,No data,,4,V ugm-3,0.3,V mgm-3,22,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,8,V ugm-3,97,V ugm-3,58,V ugm-3,206,V ugm-3,No data,,9,V ugm-3,0.74,V mgm-3,47,V ugm-3 (INDIC.GRAV),No data,,176,V ugm-3,66,V ugm-3,334,V ugm-3,0.78,V mgm-3,40,V ,No data,,3,V ugm-3,8,V ugm-3,38,V ugm-3,51,V ugm-3,109,V ugm-3,No data,,No data,,No data,,No data,,No data
2006-12-23,33,V ugm-3,46,V ugm-3,96,V ugm-3,7,V ugm-3,18,V ugm-3,43,V ugm-3,71,V ugm-3,No data,,4,V ugm-3,0.22,V ,21,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,13,V ugm-3,27,V ugm-3,47,V ugm-3,88,V ugm-3,No data,,3,V ugm-3,0.19,V mgm-3,15,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,14,V ugm-3,17,V ugm-3,45,V ugm-3,71,V ugm-3,No data,,12,V ugm-3,0.41,V mgm-3,19,V ugm-3 (INDIC.GRAV),No data,,108,V ugm-3,63,V ugm-3,228,V ugm-3,0.78,V mgm-3,30,V ,No data,,1,V ugm-3,26,V ugm-3,5,V ugm-3,30,V ugm-3,36,V ugm-3,No data,,No data,,No data,,No data,,No data
2006-12-24,17,V ugm-3,34,V ugm-3,60,V ugm-3,16,V ugm-3,17,V ugm-3,35,V ugm-3,60,V ugm-3,No data,,5,V ugm-3,0.31,V ,18,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,9,V ugm-3,25,V ugm-3,45,V ugm-3,83,V ugm-3,No data,,12,V ugm-3,0.16,V mgm-3,23,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,37,V ugm-3,1,V ugm-3,20,V ugm-3,22,V ugm-3,No data,,3,V ugm-3,0.3,V mgm-3,11,V ugm-3 (INDIC.GRAV),No data,,69,V ugm-3,55,V ugm-3,160,V ugm-3,0.7,V mgm-3,25,V ,No data,,3,V ugm-3,20,V ugm-3,10,V ugm-3,33,V ugm-3,48,V ugm-3,No data,,No data,,No data,,No data,,No data
2006-12-25,2,V ugm-3,26,V ugm-3,30,V ugm-3,29,V ugm-3,2,V ugm-3,26,V ugm-3,29,V ugm-3,No data,,11,V ugm-3,0.13,V ,22,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,18,V ugm-3,5,V ugm-3,22,V ugm-3,28,V ugm-3,No data,,6,V ugm-3,0.1,V mgm-3,19,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,32,V ugm-3,3,V ugm-3,28,V ugm-3,33,V ugm-3,No data,,7,V ugm-3,0.26,V mgm-3,18,V ugm-3 (INDIC.GRAV),No data,,18,V ugm-3,37,V ugm-3,64,V ugm-3,0.2,V mgm-3,26,V ,No data,,2,V ugm-3,21,V ugm-3,3,V ugm-3,22,V ugm-3,27,V ugm-3,No data,,No data,,No data,,No data,,No data
2006-12-26,8,V ugm-3,27,V ugm-3,39,V ugm-3,12,V ugm-3,7,V ugm-3,29,V ugm-3,39,V ugm-3,No data,,6,V ugm-3,0.25,V ,20,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,21,V ugm-3,7,V ugm-3,19,V ugm-3,29,V ugm-3,No data,,6,V ugm-3,0.12,V mgm-3,9,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,14,V ugm-3,3,V ugm-3,34,V ugm-3,38,V ugm-3,No data,,9,V ugm-3,0.32,V mgm-3,26,V ugm-3 (INDIC.GRAV),No data,,45,V ugm-3,35,V ugm-3,103,V ugm-3,0.45,V mgm-3,23,V ,No data,,3,V ugm-3,18,V ugm-3,6,V ugm-3,21,V ugm-3,30,V ugm-3,No data,,No data,,No data,,No data,,No data
2006-12-27,15,V ugm-3,38,V ugm-3,60,V ugm-3,9,V ugm-3,10,V ugm-3,37,V ugm-3,52,V ugm-3,No data,,4,V ugm-3,No data,V ,26,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,6,V ugm-3,43,V ugm-3,37,V ugm-3,103,V ugm-3,No data,,4,V ugm-3,0.23,V mgm-3,21,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,14,V ugm-3,6,V ugm-3,38,V ugm-3,47,V ugm-3,No data,,12,V ugm-3,0.28,V mgm-3,24,V ugm-3 (INDIC.GRAV),No data,,81,V ugm-3,52,V ugm-3,176,V ugm-3,0.72,V mgm-3,32,V ugm-3 (INDIC.GRAV),No data,,3,V ugm-3,13,V ugm-3,18,V ugm-3,30,V ugm-3,57,V ugm-3,No data,,No data,,No data,,No data,,No data
2006-12-28,56,V ugm-3,47,V ugm-3,133,V ugm-3,2,V ugm-3,33,V ugm-3,44,V ugm-3,93,V ugm-3,No data,,3,V ugm-3,No data,V ,21,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,10,V ugm-3,60,V ugm-3,48,V ugm-3,139,V ugm-3,No data,,4,V ugm-3,0.36,V mgm-3,21,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,6,V ugm-3,37,V ugm-3,50,V ugm-3,106,V ugm-3,No data,,7,V ugm-3,0.56,V mgm-3,30,V ugm-3 (INDIC.GRAV),No data,,103,V ugm-3,55,V ugm-3,212,V ugm-3,0.74,V mgm-3,29,V ugm-3 (INDIC.GRAV),No data,,2,V ugm-3,13,V ugm-3,11,V ugm-3,36,V ugm-3,53,V ugm-3,No data,,No data,,No data,,No data,,No data
2006-12-29,21,V ugm-3,45,V ugm-3,77,V ugm-3,38,V ugm-3,1,V ugm-3,19,V ugm-3,21,V ugm-3,No data,,7,V ugm-3,No data,V ,15,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,22,V ugm-3,10,V ugm-3,31,V ugm-3,46,V ugm-3,No data,,3,V ugm-3,0.18,V mgm-3,18,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,39,V ugm-3,0,V ugm-3,23,V ugm-3,23,V ugm-3,No data,,3,V ugm-3,0.23,V mgm-3,14,V ugm-3 (INDIC.GRAV),No data,,22,V ugm-3,33,V ugm-3,66,V ugm-3,0.19,V mgm-3,18,V ugm-3 (INDIC.GRAV),No data,,No data,V ugm-3,40,V ugm-3,5,V ugm-3,19,V ugm-3,27,V ugm-3,No data,,No data,,No data,,No data,,No data
