2005-04-11,11,V ugm-3,28,V ugm-3,45,V ugm-3,68,V ugm-3,5,V ugm-3,16,V ugm-3,23,V ugm-3,No data,,3,V ugm-3,0.22,V mgm-3,36,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,72,V ugm-3,6,V ugm-3,20,V ugm-3,29,V ugm-3,No data,,3,V ugm-3,0.1,V mgm-3,12,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,V ugm-3,2,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,13,V ugm-3,0.2,V mgm-3,19,V ugm-3 (INDIC.GRAV),No data,,38,V ugm-3,30,V ugm-3,88,V ugm-3,0.25,V mgm-3,20,V ugm-3 (INDIC.GRAV),No data,,1,V ugm-3,No data,V ugm-3,2,V ugm-3,6,V ugm-3,8,V ugm-3,No data,,No data,,No data,,No data,,No data
2005-04-12,14,V ugm-3,24,V ugm-3,46,V ugm-3,69,V ugm-3,3,V ugm-3,13,V ugm-3,17,V ugm-3,No data,,3,V ugm-3,0.24,V mgm-3,20,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,71,V ugm-3,6,V ugm-3,17,V ugm-3,26,V ugm-3,No data,,3,V ugm-3,0.1,V mgm-3,14,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,V ugm-3,2,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,7,V ugm-3,0.3,V mgm-3,20,V ugm-3 (INDIC.GRAV),No data,,27,V ugm-3,25,V ugm-3,67,V ugm-3,0.17,V mgm-3,24,V ugm-3 (INDIC.GRAV),No data,,2,V ugm-3,No data,V ugm-3,2,V ugm-3,6,V ugm-3,8,V ugm-3,No data,,No data,,No data,,No data,,No data
2005-04-13,14,V ugm-3,33,V ugm-3,55,V ugm-3,54,V ugm-3,8,V ugm-3,28,V ugm-3,40,V ugm-3,No data,,5,V ugm-3,0.24,V mgm-3,No data,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,46,V ugm-3,11,V ugm-3,38,V ugm-3,55,V ugm-3,No data,,4,V ugm-3,0.11,V mgm-3,18,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,V ugm-3,1,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,3,V ugm-3,0.25,V mgm-3,15,V ugm-3 (INDIC.GRAV),No data,,65,V ugm-3,46,V ugm-3,144,V ugm-3,0.4,V mgm-3,27,V ugm-3 (INDIC.GRAV),No data,,3,V ugm-3,No data,V ugm-3,5,V ugm-3,11,V ugm-3,17,V ugm-3,No data,,No data,,No data,,No data,,No data
2005-04-14,15,V ugm-3,30,V ugm-3,52,V ugm-3,48,V ugm-3,7,V ugm-3,33,V ugm-3,44,V ugm-3,No data,,10,V ugm-3,0.32,V mgm-3,No data,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,64,V ugm-3,10,V ugm-3,28,V ugm-3,43,V ugm-3,No data,,3,V ugm-3,0.15,V mgm-3,15,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,V ugm-3,2,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,2,V ugm-3,0.24,V mgm-3,19,V ugm-3 (INDIC.GRAV),No data,,57,V ugm-3,43,V ugm-3,130,V ugm-3,0.4,V mgm-3,25,V ugm-3 (INDIC.GRAV),No data,,2,V ugm-3,No data,V ugm-3,4,V ugm-3,12,V ugm-3,18,V ugm-3,No data,,No data,,No data,,No data,,No data
2005-04-15,9,V ugm-3,15,V ugm-3,29,V ugm-3,82,V ugm-3,3,V ugm-3,12,V ugm-3,16,V ugm-3,No data,,3,V ugm-3,0.28,V mgm-3,16,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,73,V ugm-3,14,V ugm-3,25,V ugm-3,46,V ugm-3,No data,,9,V ugm-3,0.1,V mgm-3,10,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,V ugm-3,1,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,2,V ugm-3,0.22,V mgm-3,22,V ugm-3 (INDIC.GRAV),No data,,25,V ugm-3,18,V ugm-3,56,V ugm-3,0.16,V mgm-3,11,V ugm-3 (INDIC.GRAV),No data,,0,V ugm-3,No data,V ugm-3,2,V ugm-3,10,V ugm-3,13,V ugm-3,No data,,No data,,No data,,No data,,No data
2005-04-16,6,V ugm-3,26,V ugm-3,35,V ugm-3,50,V ugm-3,3,V ugm-3,22,V ugm-3,27,V ugm-3,No data,,4,V ugm-3,0.3,V mgm-3,17,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,49,V ugm-3,11,V ugm-3,36,V ugm-3,52,V ugm-3,No data,,7,V ugm-3,0.12,V mgm-3,15,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,V ugm-3,2,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,8,V ugm-3,0.27,V mgm-3,14,V ugm-3 (INDIC.GRAV),No data,,60,V ugm-3,40,V ugm-3,132,V ugm-3,0.52,V mgm-3,24,V ugm-3 (INDIC.GRAV),No data,,4,V ugm-3,No data,V ugm-3,5,V ugm-3,15,V ugm-3,23,V ugm-3,No data,,No data,,No data,,No data,,No data
2005-04-17,13,V ugm-3,26,V ugm-3,46,V ugm-3,49,V ugm-3,5,V ugm-3,22,V ugm-3,30,V ugm-3,No data,,4,V ugm-3,0.49,V mgm-3,15,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,46,V ugm-3,8,V ugm-3,36,V ugm-3,48,V ugm-3,No data,,6,V ugm-3,0.1,V mgm-3,17,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,V ugm-3,2,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,10,V ugm-3,0.3,V mgm-3,No data,V ugm-3 (INDIC.GRAV),No data,,28,V ugm-3,27,V ugm-3,70,V ugm-3,0.3,V mgm-3,22,V ugm-3 (INDIC.GRAV),No data,,4,V ugm-3,No data,V ugm-3,5,V ugm-3,8,V ugm-3,15,V ugm-3,No data,,No data,,No data,,No data,,No data
2005-04-18,14,V ugm-3,28,V ugm-3,49,V ugm-3,54,V ugm-3,4,V ugm-3,18,V ugm-3,24,V ugm-3,No data,,1,V ugm-3,No data,V mgm-3,14,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,44,V ugm-3,9,V ugm-3,39,V ugm-3,52,V ugm-3,No data,,3,V ugm-3,0.13,V mgm-3,17,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,V ugm-3,2,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,8,V ugm-3,0.29,V mgm-3,12,V ugm-3 (INDIC.GRAV),No data,,64,V ugm-3,38,V ugm-3,135,V ugm-3,0.52,V mgm-3,24,V ugm-3 (INDIC.GRAV),No data,,3,V ugm-3,No data,V ugm-3,4,V ugm-3,9,V ugm-3,15,V ugm-3,No data,,No data,,No data,,No data,,No data
2005-04-19,37,V ugm-3,38,V ugm-3,94,V ugm-3,39,V ugm-3,21,V ugm-3,40,V ugm-3,72,V ugm-3,No data,,11,V ugm-3,No data,V mgm-3,35,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,45,V ugm-3,24,V ugm-3,41,V ugm-3,77,V ugm-3,No data,,3,V ugm-3,0.14,V mgm-3,19,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,V ugm-3,6,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,6,V ugm-3,0.43,V mgm-3,32,V ugm-3 (INDIC.GRAV),No data,,64,V ugm-3,35,V ugm-3,134,V ugm-3,0.4,V mgm-3,35,V ugm-3 (INDIC.GRAV),No data,,3,V ugm-3,52,V ugm-3,10,V ugm-3,16,V ugm-3,31,V ugm-3,No data,,No data,,No data,,No data,,No data
2005-04-20,13,V ugm-3,19,V ugm-3,40,V ugm-3,72,V ugm-3,3,V ugm-3,29,V ugm-3,33,V ugm-3,No data,,12,V ugm-3,No data,V mgm-3,46,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,84,V ugm-3,6,V ugm-3,22,V ugm-3,32,V ugm-3,No data,,3,V ugm-3,0.1,V mgm-3,32,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,V ugm-3,1,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,3,V ugm-3,0.21,V mgm-3,40,V ugm-3 (INDIC.GRAV),No data,,47,V ugm-3,35,V ugm-3,106,V ugm-3,0.57,V mgm-3,48,V ugm-3 (INDIC.GRAV),No data,,1,V ugm-3,89,V ugm-3,4,V ugm-3,9,V ugm-3,14,V ugm-3,No data,,No data,,No data,,No data,,No data
2005-04-21,31,V ugm-3,48,V ugm-3,96,V ugm-3,56,V ugm-3,9,V ugm-3,43,V ugm-3,57,V ugm-3,No data,,16,V ugm-3,0.44,V mgm-3,40,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,59,V ugm-3,16,V ugm-3,48,V ugm-3,72,V ugm-3,No data,,3,V ugm-3,0.14,V mgm-3,27,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,V ugm-3,5,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,4,V ugm-3,0.27,V mgm-3,27,V ugm-3 (INDIC.GRAV),No data,,78,V ugm-3,58,V ugm-3,176,V ugm-3,0.76,V mgm-3,48,V ugm-3 (INDIC.GRAV),No data,,1,V ugm-3,78,V ugm-3,6,V ugm-3,18,V ugm-3,28,V ugm-3,No data,,No data,,No data,,No data,,No data
2005-04-22,22,V ugm-3,47,V ugm-3,80,V ugm-3,56,V ugm-3,10,V ugm-3,42,V ugm-3,57,V ugm-3,No data,,13,V ugm-3,0.36,V mgm-3,40,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,60,V ugm-3,14,V ugm-3,41,V ugm-3,62,V ugm-3,No data,,4,V ugm-3,0.13,V mgm-3,25,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,6,V ugm-3,0.34,V mgm-3,No data,V ugm-3 (INDIC.GRAV),No data,,80,V ugm-3,51,V ugm-3,173,V ugm-3,0.69,V mgm-3,37,V ugm-3 (INDIC.GRAV),No data,,3,V ugm-3,73,V ugm-3,8,V ugm-3,19,V ugm-3,31,V ugm-3,No data,,No data,,No data,,No data,,No data
2005-04-23,2,V ugm-3,16,V ugm-3,20,V ugm-3,82,V ugm-3,4,V ugm-3,19,V ugm-3,24,V ugm-3,No data,,16,V ugm-3,0.35,V mgm-3,29,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,93,V ugm-3,4,V ugm-3,14,V ugm-3,20,V ugm-3,No data,,3,V ugm-3,0.1,V mgm-3,18,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,95,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,4,V ugm-3,0.23,V mgm-3,21,V ugm-3 (INDIC.GRAV),No data,,48,V ugm-3,35,V ugm-3,108,V ugm-3,0.53,V mgm-3,35,V ugm-3 (INDIC.GRAV),No data,,0,V ugm-3,96,V ugm-3,4,V ugm-3,7,V ugm-3,13,V ugm-3,No data,,No data,,No data,,No data,,No data
2005-04-24,2,V ugm-3,10,V ugm-3,13,V ugm-3,80,V ugm-3,4,V ugm-3,27,V ugm-3,32,V ugm-3,No data,,23,V ugm-3,0.38,V mgm-3,39,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,102,V ugm-3,4,V ugm-3,16,V ugm-3,21,V ugm-3,No data,,0,V ugm-3,0.1,V mgm-3,30,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,102,V ugm-3,No data,V ,No data,V ,No data,V ,No data,,5,V ugm-3,0.2,V mgm-3,32,V ugm-3 (INDIC.GRAV),No data,,25,V ugm-3,26,V ugm-3,64,V ugm-3,0.49,V mgm-3,42,V ugm-3 (INDIC.GRAV),No data,,0,V ugm-3,99,V ugm-3,3,V ugm-3,9,V ugm-3,13,V ugm-3,No data,,No data,,No data,,No data,,No data
2005-04-25,14,V ugm-3,26,V ugm-3,47,V ugm-3,77,V ugm-3,4,V ugm-3,33,V ugm-3,39,V ugm-3,No data,,20,V ugm-3,0.32,V mgm-3,61,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,88,V ugm-3,9,V ugm-3,29,V ugm-3,42,V ugm-3,No data,,1,V ugm-3,0.1,V mgm-3,40,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,95,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,8,V ugm-3,0.27,V mgm-3,39,V ugm-3 (INDIC.GRAV),No data,,42,V ugm-3,40,V ugm-3,104,V ugm-3,0.52,V mgm-3,61,V ugm-3 (INDIC.GRAV),No data,,0,V ugm-3,95,V ugm-3,4,V ugm-3,15,V ugm-3,20,V ugm-3,No data,,No data,,No data,,No data,,No data
2005-04-26,24,V ugm-3,50,V ugm-3,86,V ugm-3,43,V ugm-3,10,V ugm-3,43,V ugm-3,59,V ugm-3,No data,,5,V ugm-3,0.59,V mgm-3,47,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,53,V ugm-3,10,V ugm-3,40,V ugm-3,55,V ugm-3,No data,,3,V ugm-3,0.13,V mgm-3,37,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,59,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,10,V ugm-3,0.41,V mgm-3,42,V ugm-3 (INDIC.GRAV),No data,,82,V ugm-3,56,V ugm-3,181,V ugm-3,0.8,V mgm-3,50,V ugm-3 (INDIC.GRAV),No data,,0,V ugm-3,69,V ugm-3,7,V ugm-3,18,V ugm-3,28,V ugm-3,No data,,No data,,No data,,No data,,No data
2005-04-27,7,V ugm-3,24,V ugm-3,34,V ugm-3,55,V ugm-3,4,V ugm-3,16,V ugm-3,23,V ugm-3,No data,,2,V ugm-3,0.34,V mgm-3,25,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,54,V ugm-3,9,V ugm-3,30,V ugm-3,43,V ugm-3,No data,,3,V ugm-3,0.12,V mgm-3,14,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,60,V ugm-3,1,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,14,V ugm-3,0.24,V mgm-3,18,V ugm-3 (INDIC.GRAV),No data,,38,V ugm-3,28,V ugm-3,86,V ugm-3,0.39,V mgm-3,18,V ugm-3 (INDIC.GRAV),No data,,1,V ugm-3,61,V ugm-3,3,V ugm-3,12,V ugm-3,17,V ugm-3,No data,,No data,,No data,,No data,,No data
2005-04-28,8,V ugm-3,28,V ugm-3,40,V ugm-3,57,V ugm-3,5,V ugm-3,18,V ugm-3,25,V ugm-3,No data,,3,V ugm-3,0.31,V mgm-3,41,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,46,V ugm-3,10,V ugm-3,38,V ugm-3,53,V ugm-3,No data,,4,V ugm-3,0.14,V mgm-3,22,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,53,V ugm-3,1,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,4,V ugm-3,0.33,V mgm-3,16,V ugm-3 (INDIC.GRAV),No data,,32,V ugm-3,25,V ugm-3,74,V ugm-3,0.33,V mgm-3,25,V ugm-3 (INDIC.GRAV),No data,,No data,V ugm-3,58,V ugm-3,4,V ugm-3,16,V ugm-3,21,V ugm-3,No data,,No data,,No data,,No data,,No data
