2005-07-11,13,V ugm-3,24,V ugm-3,44,V ugm-3,26,V ugm-3,11,V ugm-3,39,V ugm-3,55,V ugm-3,No data,,27,V ugm-3,0.31,V mgm-3,52,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,26,V ugm-3,19,V ugm-3,36,V ugm-3,65,V ugm-3,No data,,9,V ugm-3,0.11,V mgm-3,18,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,49,V ugm-3,1,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,8,V ugm-3,0.25,V mgm-3,11,V ugm-3 (INDIC.GRAV),No data,,53,V ugm-3,44,V ugm-3,125,V ugm-3,0.45,V mgm-3,36,V ugm-3 (INDIC.GRAV),No data,,2,V ugm-3,34,V ugm-3,8,V ugm-3,14,V ugm-3,26,V ugm-3,No data,,No data,,No data,,No data,,No data
2005-07-12,13,V ugm-3,29,V ugm-3,48,V ugm-3,32,V ugm-3,10,V ugm-3,35,V ugm-3,50,V ugm-3,No data,,17,V ugm-3,0.36,V mgm-3,66,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,39,V ugm-3,22,V ugm-3,50,V ugm-3,84,V ugm-3,No data,,8,V ugm-3,0.1,V mgm-3,29,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,30,V ugm-3,9,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,10,V ugm-3,0.29,V mgm-3,34,V ugm-3 (INDIC.GRAV),No data,,59,V ugm-3,39,V ugm-3,129,V ugm-3,0.42,V mgm-3,36,V ugm-3 (INDIC.GRAV),No data,,6,V ugm-3,36,V ugm-3,11,V ugm-3,28,V ugm-3,45,V ugm-3,No data,,No data,,No data,,No data,,No data
2005-07-13,9,V ugm-3,27,V ugm-3,42,V ugm-3,31,V ugm-3,11,V ugm-3,39,V ugm-3,56,V ugm-3,No data,,26,V ugm-3,0.4,V mgm-3,45,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,40,V ugm-3,16,V ugm-3,22,V ugm-3,46,V ugm-3,No data,,3,V ugm-3,0.1,V mgm-3,15,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,50,V ugm-3,1,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,7,V ugm-3,0.3,V mgm-3,27,V ugm-3 (INDIC.GRAV),No data,,55,V ugm-3,42,V ugm-3,126,V ugm-3,0.27,V mgm-3,42,V ugm-3 (INDIC.GRAV),No data,,3,V ugm-3,48,V ugm-3,5,V ugm-3,14,V ugm-3,22,V ugm-3,No data,,No data,,No data,,No data,,No data
2005-07-14,9,V ugm-3,23,V ugm-3,37,V ugm-3,49,V ugm-3,6,V ugm-3,18,V ugm-3,28,V ugm-3,No data,,3,V ugm-3,0.34,V mgm-3,31,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,35,V ugm-3,16,V ugm-3,39,V ugm-3,63,V ugm-3,No data,,3,V ugm-3,0.13,V mgm-3,18,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,40,V ugm-3,7,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,21,V ugm-3,0.38,V mgm-3,26,V ugm-3 (INDIC.GRAV),No data,,57,V ugm-3,37,V ugm-3,124,V ugm-3,0.4,V mgm-3,32,V ugm-3 (INDIC.GRAV),No data,,3,V ugm-3,48,V ugm-3,4,V ugm-3,13,V ugm-3,20,V ugm-3,No data,,No data,,No data,,No data,,No data
2005-07-15,14,V ugm-3,22,V ugm-3,43,V ugm-3,50,V ugm-3,5,V ugm-3,17,V ugm-3,24,V ugm-3,No data,,6,V ugm-3,0.32,V mgm-3,31,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,43,V ugm-3,15,V ugm-3,23,V ugm-3,46,V ugm-3,No data,,3,V ugm-3,0.1,V mgm-3,14,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,53,V ugm-3,1,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,11,V ugm-3,0.27,V mgm-3,18,V ugm-3 (INDIC.GRAV),No data,,26,V ugm-3,17,V ugm-3,56,V ugm-3,0.15,V mgm-3,21,V ugm-3 (INDIC.GRAV),No data,,2,V ugm-3,49,V ugm-3,4,V ugm-3,9,V ugm-3,16,V ugm-3,No data,,No data,,No data,,No data,,No data
2005-07-16,2,V ugm-3,9,V ugm-3,12,V ugm-3,52,V ugm-3,2,V ugm-3,17,V ugm-3,20,V ugm-3,No data,,12,V ugm-3,0.37,V mgm-3,29,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,50,V ugm-3,8,V ugm-3,11,V ugm-3,23,V ugm-3,No data,,1,V ugm-3,0.1,V mgm-3,16,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,54,V ugm-3,1,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,8,V ugm-3,0.42,V mgm-3,27,V ugm-3 (INDIC.GRAV),No data,,27,V ugm-3,18,V ugm-3,59,V ugm-3,0.26,V mgm-3,23,V ugm-3 (INDIC.GRAV),No data,,4,V ugm-3,51,V ugm-3,3,V ugm-3,4,V ugm-3,8,V ugm-3,No data,,No data,,No data,,No data,,No data
2005-07-17,3,V ugm-3,13,V ugm-3,17,V ugm-3,42,V ugm-3,1,V ugm-3,6,V ugm-3,8,V ugm-3,No data,,4,V ugm-3,0.28,V mgm-3,16,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,43,V ugm-3,8,V ugm-3,22,V ugm-3,34,V ugm-3,No data,,4,V ugm-3,0.19,V mgm-3,16,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,40,V ugm-3,4,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,12,V ugm-3,0.34,V mgm-3,22,V ugm-3 (INDIC.GRAV),No data,,23,V ugm-3,19,V ugm-3,54,V ugm-3,0.4,V mgm-3,19,V ugm-3 (INDIC.GRAV),No data,,5,V ugm-3,44,V ugm-3,6,V ugm-3,15,V ugm-3,23,V ugm-3,No data,,No data,,No data,,No data,,No data
2005-07-18,7,V ugm-3,18,V ugm-3,29,V ugm-3,56,V ugm-3,2,V ugm-3,8,V ugm-3,11,V ugm-3,No data,,0,V ugm-3,0.2,V mgm-3,40,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,54,V ugm-3,12,V ugm-3,21,V ugm-3,39,V ugm-3,No data,,4,V ugm-3,0.15,V mgm-3,14,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,43,V ugm-3,7,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,19,V ugm-3,0.38,V mgm-3,20,V ugm-3 (INDIC.GRAV),No data,,32,V ugm-3,23,V ugm-3,72,V ugm-3,0.23,V mgm-3,23,V ugm-3 (INDIC.GRAV),No data,,4,V ugm-3,53,V ugm-3,4,V ugm-3,7,V ugm-3,13,V ugm-3,No data,,No data,,No data,,No data,,No data
2005-07-19,8,V ugm-3,16,V ugm-3,28,V ugm-3,51,V ugm-3,2,V ugm-3,7,V ugm-3,11,V ugm-3,No data,,3,V ugm-3,0.12,V mgm-3,71,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,48,V ugm-3,10,V ugm-3,14,V ugm-3,30,V ugm-3,No data,,3,V ugm-3,0.2,V mgm-3,15,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,36,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,13,V ugm-3,0.32,V mgm-3,45,V ugm-3 (INDIC.GRAV),No data,,31,V ugm-3,20,V ugm-3,67,V ugm-3,0.16,V mgm-3,21,V ugm-3 (INDIC.GRAV),No data,,2,V ugm-3,54,V ugm-3,3,V ugm-3,5,V ugm-3,8,V ugm-3,No data,,No data,,No data,,No data,,No data
2005-07-20,22,V ugm-3,28,V ugm-3,61,V ugm-3,46,V ugm-3,4,V ugm-3,11,V ugm-3,16,V ugm-3,No data,,4,V ugm-3,0.14,V mgm-3,36,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,47,V ugm-3,14,V ugm-3,16,V ugm-3,38,V ugm-3,No data,,4,V ugm-3,0.2,V mgm-3,14,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,37,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,14,V ugm-3,0.38,V mgm-3,31,V ugm-3 (INDIC.GRAV),No data,,13,V ugm-3,12,V ugm-3,32,V ugm-3,0.11,V mgm-3,16,V ugm-3 (INDIC.GRAV),No data,,2,V ugm-3,53,V ugm-3,3,V ugm-3,8,V ugm-3,12,V ugm-3,No data,,No data,,No data,,No data,,No data
2005-07-21,21,V ugm-3,25,V ugm-3,57,V ugm-3,44,V ugm-3,4,V ugm-3,17,V ugm-3,23,V ugm-3,No data,,1,V ugm-3,0.18,V mgm-3,29,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,39,V ugm-3,20,V ugm-3,30,V ugm-3,61,V ugm-3,No data,,12,V ugm-3,0.21,V mgm-3,18,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,45,V ugm-3,2,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,12,V ugm-3,0.36,V mgm-3,34,V ugm-3 (INDIC.GRAV),No data,,34,V ugm-3,27,V ugm-3,79,V ugm-3,No data,V mgm-3,22,V ugm-3 (INDIC.GRAV),No data,,1,V ugm-3,56,V ugm-3,3,V ugm-3,8,V ugm-3,13,V ugm-3,No data,,No data,,No data,,No data,,No data
2005-07-22,11,V ugm-3,21,V ugm-3,37,V ugm-3,51,V ugm-3,4,V ugm-3,16,V ugm-3,22,V ugm-3,No data,,4,V ugm-3,0.18,V mgm-3,39,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,42,V ugm-3,22,V ugm-3,30,V ugm-3,64,V ugm-3,No data,,10,V ugm-3,0.2,V mgm-3,24,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,60,V ugm-3,0,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,8,V ugm-3,0.32,V mgm-3,51,V ugm-3 (INDIC.GRAV),No data,,55,V ugm-3,33,V ugm-3,118,V ugm-3,No data,V mgm-3,32,V ugm-3 (INDIC.GRAV),No data,,2,V ugm-3,58,V ugm-3,3,V ugm-3,8,V ugm-3,12,V ugm-3,No data,,No data,,No data,,No data,,No data
2005-07-23,1,V ugm-3,8,V ugm-3,9,V ugm-3,40,V ugm-3,6,V ugm-3,22,V ugm-3,31,V ugm-3,No data,,17,V ugm-3,0.39,V mgm-3,36,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,41,V ugm-3,14,V ugm-3,26,V ugm-3,47,V ugm-3,No data,,4,V ugm-3,0.2,V mgm-3,15,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,54,V ugm-3,0,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,8,V ugm-3,0.28,V mgm-3,26,V ugm-3 (INDIC.GRAV),No data,,49,V ugm-3,39,V ugm-3,113,V ugm-3,0.52,V mgm-3,35,V ugm-3 (INDIC.GRAV),No data,,4,V ugm-3,50,V ugm-3,4,V ugm-3,12,V ugm-3,19,V ugm-3,No data,,No data,,No data,,No data,,No data
2005-07-24,0,V ugm-3,6,V ugm-3,6,V ugm-3,48,V ugm-3,3,V ugm-3,12,V ugm-3,16,V ugm-3,No data,,7,V ugm-3,0.26,V mgm-3,14,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,39,V ugm-3,8,V ugm-3,19,V ugm-3,32,V ugm-3,No data,,4,V ugm-3,0.1,V mgm-3,9,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,55,V ugm-3,0,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,6,V ugm-3,0.25,V mgm-3,12,V ugm-3 (INDIC.GRAV),No data,,22,V ugm-3,20,V ugm-3,54,V ugm-3,0.23,V mgm-3,15,V ugm-3 (INDIC.GRAV),No data,,1,V ugm-3,44,V ugm-3,5,V ugm-3,12,V ugm-3,19,V ugm-3,No data,,No data,,No data,,No data,,No data
2005-07-25,12,V ugm-3,24,V ugm-3,42,V ugm-3,52,V ugm-3,4,V ugm-3,17,V ugm-3,23,V ugm-3,No data,,4,V ugm-3,0.18,V mgm-3,38,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,40,V ugm-3,22,V ugm-3,28,V ugm-3,62,V ugm-3,No data,,5,V ugm-3,0.11,V mgm-3,15,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,65,V ugm-3,0,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,4,V ugm-3,0.29,V mgm-3,16,V ugm-3 (INDIC.GRAV),No data,,37,V ugm-3,28,V ugm-3,84,V ugm-3,0.27,V mgm-3,21,V ugm-3 (INDIC.GRAV),No data,,0,V ugm-3,58,V ugm-3,2,V ugm-3,10,V ugm-3,14,V ugm-3,No data,,No data,,No data,,No data,,No data
2005-07-26,16,V ugm-3,32,V ugm-3,56,V ugm-3,42,V ugm-3,6,V ugm-3,20,V ugm-3,31,V ugm-3,No data,,7,V ugm-3,0.22,V mgm-3,38,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,31,V ugm-3,16,V ugm-3,31,V ugm-3,56,V ugm-3,No data,,3,V ugm-3,0.12,V mgm-3,17,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,54,V ugm-3,0,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,5,V ugm-3,0.24,V mgm-3,18,V ugm-3 (INDIC.GRAV),No data,,61,V ugm-3,34,V ugm-3,126,V ugm-3,0.4,V mgm-3,22,V ugm-3 (INDIC.GRAV),No data,,4,V ugm-3,50,V ugm-3,5,V ugm-3,12,V ugm-3,19,V ugm-3,No data,,No data,,No data,,No data,,No data
2005-07-27,15,V ugm-3,26,V ugm-3,48,V ugm-3,60,V ugm-3,3,V ugm-3,14,V ugm-3,18,V ugm-3,No data,,4,V ugm-3,0.2,V mgm-3,33,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,35,V ugm-3,13,V ugm-3,41,V ugm-3,61,V ugm-3,No data,,4,V ugm-3,0.11,V mgm-3,26,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,61,V ugm-3,1,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,6,V ugm-3,0.26,V mgm-3,20,V ugm-3 (INDIC.GRAV),No data,,59,V ugm-3,41,V ugm-3,131,V ugm-3,0.41,V mgm-3,26,V ugm-3 (INDIC.GRAV),No data,,4,V ugm-3,60,V ugm-3,5,V ugm-3,17,V ugm-3,25,V ugm-3,No data,,No data,,No data,,No data,,No data
2005-07-28,6,V ugm-3,23,V ugm-3,32,V ugm-3,47,V ugm-3,3,V ugm-3,25,V ugm-3,30,V ugm-3,No data,,6,V ugm-3,0.27,V mgm-3,24,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,36,V ugm-3,15,V ugm-3,33,V ugm-3,56,V ugm-3,No data,,3,V ugm-3,0.15,V mgm-3,16,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,69,V ugm-3,0,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,4,V ugm-3,0.26,V mgm-3,17,V ugm-3 (INDIC.GRAV),No data,,49,V ugm-3,32,V ugm-3,107,V ugm-3,0.41,V mgm-3,19,V ugm-3 (INDIC.GRAV),No data,,0,V ugm-3,57,V ugm-3,4,V ugm-3,10,V ugm-3,16,V ugm-3,No data,,No data,,No data,,No data,,No data
