2007-07-11,15,V ugm-3,20,V ugm-3,42,V ugm-3,45,V ugm-3,1,V ugm-3,11,V ugm-3,12,V ugm-3,No data,,0,V ugm-3,0.14,V mgm-3,12,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3,No data,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,37,V ugm-3,4,V ugm-3,18,V ugm-3,24,V ugm-3,No data,,9,V ugm-3,0.2,V mgm-3,19,V ugm-3 (INDIC.GRAV),No data,,33,V ugm-3,27,V ugm-3,78,V ugm-3,0.19,V mgm-3,17,V ugm-3 (INDIC.GRAV),No data,,2,V ugm-3,No data,,53,V ugm-3,3,V ugm-3,7,V ugm-3,11,V ugm-3,No data,,No data,,No data,,No data,,No data
2007-07-12,12,V ugm-3,23,V ugm-3,41,V ugm-3,33,V ugm-3,2,V ugm-3,12,V ugm-3,16,V ugm-3,No data,,1,V ugm-3,0.18,V mgm-3,12,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,28,V ugm-3,17,V ugm-3,27,V ugm-3,53,V ugm-3,No data,,No data,V ugm-3,0.26,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,33,V ugm-3,4,V ugm-3,17,V ugm-3,23,V ugm-3,No data,,4,V ugm-3,0.22,V mgm-3,15,V ugm-3 (INDIC.GRAV),No data,,53,V ugm-3,30,V ugm-3,110,V ugm-3,0.33,V mgm-3,22,V ugm-3 (INDIC.GRAV),No data,,3,V ugm-3,No data,,42,V ugm-3,3,V ugm-3,8,V ugm-3,13,V ugm-3,No data,,No data,,No data,,No data,,No data
2007-07-13,17,V ugm-3,32,V ugm-3,57,V ugm-3,29,V ugm-3,2,V ugm-3,16,V ugm-3,20,V ugm-3,No data,,2,V ugm-3,0.2,V mgm-3,13,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,22,V ugm-3,12,V ugm-3,32,V ugm-3,51,V ugm-3,No data,,3,V ugm-3,0.11,V mgm-3,14,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,28,V ugm-3,4,V ugm-3,17,V ugm-3,23,V ugm-3,No data,,5,V ugm-3,0.23,V mgm-3,20,V ugm-3 (INDIC.GRAV),No data,,90,V ugm-3,47,V ugm-3,185,V ugm-3,0.36,V mgm-3,27,V ugm-3 (INDIC.GRAV),No data,,3,V ugm-3,No data,,34,V ugm-3,7,V ugm-3,15,V ugm-3,25,V ugm-3,No data,,No data,,No data,,No data,,No data
2007-07-14,1,V ugm-3,9,V ugm-3,10,V ugm-3,47,V ugm-3,1,V ugm-3,3,V ugm-3,5,V ugm-3,No data,,2,V ugm-3,0.11,V mgm-3,12,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,38,V ugm-3,8,V ugm-3,11,V ugm-3,23,V ugm-3,No data,,1,V ugm-3,0.2,V mgm-3,8,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),-1,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,41,V ugm-3,3,V ugm-3,9,V ugm-3,12,V ugm-3,No data,,7,V ugm-3,0.2,V mgm-3,11,V ugm-3 (INDIC.GRAV),No data,,43,V ugm-3,31,V ugm-3,96,V ugm-3,0.19,V mgm-3,19,V ugm-3 (INDIC.GRAV),No data,,3,V ugm-3,No data,,45,V ugm-3,2,V ugm-3,5,V ugm-3,8,V ugm-3,No data,,No data,,No data,,No data,,No data
2007-07-15,2,V ugm-3,15,V ugm-3,18,V ugm-3,51,V ugm-3,1,V ugm-3,13,V ugm-3,15,V ugm-3,No data,,6,V ugm-3,0.18,V mgm-3,18,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,49,V ugm-3,6,V ugm-3,12,V ugm-3,21,V ugm-3,No data,,3,V ugm-3,0.2,V mgm-3,9,V ugm-3 (TEOM FDMS),8,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,53,V ugm-3,2,V ugm-3,12,V ugm-3,16,V ugm-3,No data,,3,V ugm-3,0.21,V mgm-3,15,V ugm-3 (INDIC.GRAV),No data,,28,V ugm-3,28,V ugm-3,72,V ugm-3,0.2,V mgm-3,17,V ugm-3 (INDIC.GRAV),No data,,1,V ugm-3,No data,,57,V ugm-3,3,V ugm-3,5,V ugm-3,10,V ugm-3,No data,,No data,,No data,,No data,,No data
2007-07-16,9,V ugm-3,24,V ugm-3,37,V ugm-3,48,V ugm-3,1,V ugm-3,15,V ugm-3,16,V ugm-3,No data,,3,V ugm-3,0.18,V mgm-3,15,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,46,V ugm-3,11,V ugm-3,26,V ugm-3,42,V ugm-3,No data,,1,V ugm-3,0.2,V mgm-3,14,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,58,V ugm-3,2,V ugm-3,10,V ugm-3,13,V ugm-3,No data,,3,V ugm-3,0.22,V mgm-3,17,V ugm-3 (INDIC.GRAV),No data,,51,V ugm-3,39,V ugm-3,117,V ugm-3,0.23,V mgm-3,26,V ugm-3 (INDIC.GRAV),No data,,3,V ugm-3,No data,,56,V ugm-3,4,V ugm-3,11,V ugm-3,17,V ugm-3,No data,,No data,,No data,,No data,,No data
2007-07-17,9,V ugm-3,22,V ugm-3,35,V ugm-3,39,V ugm-3,1,V ugm-3,12,V ugm-3,14,V ugm-3,No data,,0,V ugm-3,0.16,V mgm-3,16,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,33,V ugm-3,13,V ugm-3,20,V ugm-3,40,V ugm-3,No data,,3,V ugm-3,0.2,V mgm-3,10,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),-0,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,41,V ugm-3,3,V ugm-3,16,V ugm-3,20,V ugm-3,No data,,6,V ugm-3,0.21,V mgm-3,16,V ugm-3 (INDIC.GRAV),No data,,52,V ugm-3,38,V ugm-3,116,V ugm-3,0.24,V mgm-3,27,V ugm-3 (INDIC.GRAV),No data,,3,V ugm-3,No data,,39,V ugm-3,4,V ugm-3,13,V ugm-3,19,V ugm-3,No data,,No data,,No data,,No data,,No data
2007-07-18,13,V ugm-3,24,V ugm-3,44,V ugm-3,35,V ugm-3,4,V ugm-3,22,V ugm-3,28,V ugm-3,No data,,12,V ugm-3,0.33,V mgm-3,27,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,28,V ugm-3,22,V ugm-3,22,V ugm-3,55,V ugm-3,No data,,6,V ugm-3,0.2,V mgm-3,14,V ugm-3 (TEOM FDMS),14,V ugm-3 (TEOM FDMS),-0,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,45,V ugm-3,5,V ugm-3,16,V ugm-3,23,V ugm-3,No data,,6,V ugm-3,0.22,V mgm-3,19,V ugm-3 (INDIC.GRAV),No data,,58,V ugm-3,40,V ugm-3,129,V ugm-3,0.28,V mgm-3,28,V ugm-3 (INDIC.GRAV),No data,,2,V ugm-3,No data,,42,V ugm-3,4,V ugm-3,7,V ugm-3,13,V ugm-3,No data,,No data,,No data,,No data,,No data
2007-07-19,9,V ugm-3,26,V ugm-3,40,V ugm-3,47,V ugm-3,5,V ugm-3,19,V ugm-3,26,V ugm-3,No data,,8,V ugm-3,0.24,V mgm-3,34,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,48,V ugm-3,9,V ugm-3,14,V ugm-3,28,V ugm-3,No data,,3,V ugm-3,0.18,V mgm-3,13,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),0,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,68,V ugm-3,2,V ugm-3,5,V ugm-3,7,V ugm-3,No data,,3,V ugm-3,0.18,V mgm-3,28,V ugm-3 (INDIC.GRAV),No data,,58,V ugm-3,44,V ugm-3,133,V ugm-3,0.24,V mgm-3,36,V ugm-3 (INDIC.GRAV),No data,,1,V ugm-3,No data,,60,V ugm-3,2,V ugm-3,4,V ugm-3,8,V ugm-3,No data,,No data,,No data,,No data,,No data
2007-07-20,3,V ugm-3,14,V ugm-3,19,V ugm-3,55,V ugm-3,3,V ugm-3,12,V ugm-3,17,V ugm-3,No data,,6,V ugm-3,0.15,V mgm-3,26,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,50,V ugm-3,12,V ugm-3,20,V ugm-3,38,V ugm-3,No data,,3,V ugm-3,0.16,V mgm-3,12,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,67,V ugm-3,2,V ugm-3,6,V ugm-3,9,V ugm-3,No data,,0,V ugm-3,0.18,V mgm-3,17,V ugm-3 (INDIC.GRAV),No data,,50,V ugm-3,39,V ugm-3,115,V ugm-3,0.18,V mgm-3,23,V ugm-3 (INDIC.GRAV),No data,,1,V ugm-3,No data,,68,V ugm-3,3,V ugm-3,7,V ugm-3,11,V ugm-3,No data,,No data,,No data,,No data,,No data
2007-07-21,1,V ugm-3,10,V ugm-3,11,V ugm-3,47,V ugm-3,1,V ugm-3,18,V ugm-3,20,V ugm-3,No data,,5,V ugm-3,0.15,V mgm-3,13,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,43,V ugm-3,15,V ugm-3,15,V ugm-3,38,V ugm-3,No data,,3,V ugm-3,0.18,V mgm-3,6,V ugm-3 (TEOM FDMS),6,V ugm-3 (TEOM FDMS),0,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,62,V ugm-3,2,V ugm-3,10,V ugm-3,13,V ugm-3,No data,,4,V ugm-3,0.26,V mgm-3,14,V ugm-3 (INDIC.GRAV),No data,,43,V ugm-3,35,V ugm-3,100,V ugm-3,0.17,V mgm-3,17,V ugm-3 (INDIC.GRAV),No data,,1,V ugm-3,No data,,57,V ugm-3,3,V ugm-3,12,V ugm-3,15,V ugm-3,No data,,No data,,No data,,No data,,No data
2007-07-22,1,V ugm-3,11,V ugm-3,12,V ugm-3,52,V ugm-3,1,V ugm-3,6,V ugm-3,8,V ugm-3,No data,,1,V ugm-3,0.15,V mgm-3,13,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,49,V ugm-3,6,V ugm-3,9,V ugm-3,17,V ugm-3,No data,,5,V ugm-3,0.18,V mgm-3,5,V ugm-3 (TEOM FDMS),5,V ugm-3 (TEOM FDMS),0,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,52,V ugm-3,2,V ugm-3,12,V ugm-3,15,V ugm-3,No data,,7,V ugm-3,0.24,V mgm-3,11,V ugm-3 (INDIC.GRAV),No data,,22,V ugm-3,23,V ugm-3,57,V ugm-3,0.26,V mgm-3,21,V ugm-3 (INDIC.GRAV),No data,,2,V ugm-3,No data,,53,V ugm-3,4,V ugm-3,5,V ugm-3,11,V ugm-3,No data,,No data,,No data,,No data,,No data
2007-07-23,14,V ugm-3,27,V ugm-3,48,V ugm-3,35,V ugm-3,9,V ugm-3,30,V ugm-3,43,V ugm-3,No data,,15,V ugm-3,0.52,V mgm-3,36,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,42,V ugm-3,11,V ugm-3,27,V ugm-3,42,V ugm-3,No data,,4,V ugm-3,0.2,V mgm-3,14,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,55,V ugm-3,3,V ugm-3,13,V ugm-3,18,V ugm-3,No data,,5,V ugm-3,0.21,V mgm-3,13,V ugm-3 (INDIC.GRAV),No data,,61,V ugm-3,54,V ugm-3,147,V ugm-3,0.34,V mgm-3,36,V ugm-3 (INDIC.GRAV),No data,,4,V ugm-3,No data,,44,V ugm-3,3,V ugm-3,7,V ugm-3,10,V ugm-3,No data,,No data,,No data,,No data,,No data
2007-07-24,13,V ugm-3,27,V ugm-3,46,V ugm-3,45,V ugm-3,4,V ugm-3,21,V ugm-3,27,V ugm-3,No data,,7,V ugm-3,0.19,V mgm-3,24,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,43,V ugm-3,10,V ugm-3,23,V ugm-3,38,V ugm-3,No data,,4,V ugm-3,0.2,V mgm-3,13,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,49,V ugm-3,4,V ugm-3,20,V ugm-3,26,V ugm-3,No data,,6,V ugm-3,0.28,V mgm-3,No data,V ugm-3 (INDIC.GRAV),No data,,46,V ugm-3,39,V ugm-3,109,V ugm-3,0.26,V mgm-3,25,V ugm-3 (INDIC.GRAV),No data,,5,V ugm-3,No data,,47,V ugm-3,2,V ugm-3,4,V ugm-3,7,V ugm-3,No data,,No data,,No data,,No data,,No data
2007-07-25,7,V ugm-3,21,V ugm-3,32,V ugm-3,46,V ugm-3,1,V ugm-3,8,V ugm-3,10,V ugm-3,No data,,1,V ugm-3,0.14,V mgm-3,14,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,34,V ugm-3,11,V ugm-3,25,V ugm-3,41,V ugm-3,No data,,3,V ugm-3,0.19,V mgm-3,12,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),1,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,46,V ugm-3,3,V ugm-3,13,V ugm-3,17,V ugm-3,No data,,5,V ugm-3,0.24,V mgm-3,No data,V ugm-3 (INDIC.GRAV),No data,,42,V ugm-3,30,V ugm-3,94,V ugm-3,0.14,V mgm-3,22,V ugm-3 (INDIC.GRAV),No data,,4,V ugm-3,No data,,53,V ugm-3,1,V ugm-3,3,V ugm-3,5,V ugm-3,No data,,No data,,No data,,No data,,No data
2007-07-26,9,V ugm-3,21,V ugm-3,35,V ugm-3,40,V ugm-3,3,V ugm-3,8,V ugm-3,12,V ugm-3,No data,,3,V ugm-3,0.15,V mgm-3,15,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,32,V ugm-3,14,V ugm-3,21,V ugm-3,42,V ugm-3,No data,,3,V ugm-3,0.18,V mgm-3,11,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),0,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,39,V ugm-3,3,V ugm-3,12,V ugm-3,16,V ugm-3,No data,,4,V ugm-3,0.28,V mgm-3,5,V ugm-3 (INDIC.GRAV),No data,,39,V ugm-3,26,V ugm-3,85,V ugm-3,0.19,V mgm-3,23,V ugm-3 (INDIC.GRAV),No data,,4,V ugm-3,No data,,43,V ugm-3,1,V ugm-3,2,V ugm-3,5,V ugm-3,No data,,No data,,No data,,No data,,No data
