2007-09-11,21,V ugm-3,28,V ugm-3,60,V ugm-3,30,V ugm-3,4,V ugm-3,19,V ugm-3,25,V ugm-3,No data,,4,V ugm-3,0.22,V mgm-3,17,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,25,V ugm-3,18,V ugm-3,17,V ugm-3,44,V ugm-3,No data,,4,V ugm-3,0.19,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,31,V ugm-3,6,V ugm-3,24,V ugm-3,33,V ugm-3,No data,,7,V ugm-3,No data,V mgm-3,42,V ugm-3 (INDIC.GRAV),No data,,42,V ugm-3,30,V ugm-3,94,V ugm-3,0.21,V mgm-3,22,V ugm-3 (INDIC.GRAV),No data,,0,V ugm-3,No data,,34,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,,No data,,No data,,No data
2007-09-12,28,V ugm-3,46,V ugm-3,89,V ugm-3,26,V ugm-3,4,V ugm-3,31,V ugm-3,37,V ugm-3,No data,,6,V ugm-3,0.25,V mgm-3,34,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3,No data,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,34,V ugm-3,2,V ugm-3,23,V ugm-3,27,V ugm-3,No data,,3,V ugm-3,No data,V mgm-3,34,V ugm-3 (INDIC.GRAV),No data,,86,V ugm-3,54,V ugm-3,185,V ugm-3,0.42,V mgm-3,45,V ugm-3 (INDIC.GRAV),No data,,0,V ugm-3,No data,,47,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,,No data,,No data,,No data
2007-09-13,11,V ugm-3,26,V ugm-3,42,V ugm-3,45,V ugm-3,2,V ugm-3,16,V ugm-3,19,V ugm-3,No data,,3,V ugm-3,0.2,V mgm-3,22,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,V ugm-3,No data,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,44,V ugm-3,1,V ugm-3,19,V ugm-3,21,V ugm-3,No data,,1,V ugm-3,No data,V mgm-3,29,V ugm-3 (INDIC.GRAV),No data,,47,V ugm-3,35,V ugm-3,107,V ugm-3,0.22,V mgm-3,29,V ugm-3 (INDIC.GRAV),No data,,1,V ugm-3,No data,,33,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,,No data,,No data,,No data
2007-09-14,15,V ugm-3,25,V ugm-3,48,V ugm-3,57,V ugm-3,1,V ugm-3,12,V ugm-3,14,V ugm-3,No data,,1,V ugm-3,0.18,V mgm-3,19,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,43,V ugm-3,14,V ugm-3,29,V ugm-3,50,V ugm-3,No data,,6,V ugm-3,0.1,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,53,V ugm-3,2,V ugm-3,14,V ugm-3,18,V ugm-3,No data,,11,V ugm-3,No data,V mgm-3,29,V ugm-3 (INDIC.GRAV),No data,,28,V ugm-3,29,V ugm-3,71,V ugm-3,0.16,V mgm-3,21,V ugm-3 (INDIC.GRAV),No data,,0,V ugm-3,No data,,34,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,V ugm-3,No data,,No data,,No data,,No data,,No data
2007-09-15,3,V ugm-3,14,V ugm-3,18,V ugm-3,44,V ugm-3,1,V ugm-3,11,V ugm-3,12,V ugm-3,No data,,3,V ugm-3,0.15,V mgm-3,14,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,33,V ugm-3,13,V ugm-3,30,V ugm-3,49,V ugm-3,No data,,3,V ugm-3,0.11,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,42,V ugm-3,2,V ugm-3,15,V ugm-3,17,V ugm-3,No data,,9,V ugm-3,No data,V mgm-3,18,V ugm-3 (INDIC.GRAV),No data,,38,V ugm-3,27,V ugm-3,84,V ugm-3,0.22,V mgm-3,21,V ugm-3 (INDIC.GRAV),No data,,0,V ugm-3,No data,,31,V ugm-3,5,V ugm-3,10,V ugm-3,17,V ugm-3,No data,,No data,,No data,,No data,,No data
2007-09-16,0,V ugm-3,9,V ugm-3,9,V ugm-3,57,V ugm-3,0,V ugm-3,7,V ugm-3,7,V ugm-3,No data,,3,V ugm-3,0.17,V mgm-3,16,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,50,V ugm-3,4,V ugm-3,13,V ugm-3,20,V ugm-3,No data,,3,V ugm-3,0.1,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,43,V ugm-3,2,V ugm-3,20,V ugm-3,22,V ugm-3,No data,,6,V ugm-3,No data,V mgm-3,19,V ugm-3 (INDIC.GRAV),No data,,13,V ugm-3,13,V ugm-3,33,V ugm-3,0.12,V mgm-3,24,V ugm-3 (INDIC.GRAV),No data,,0,V ugm-3,No data,,49,V ugm-3,3,V ugm-3,4,V ugm-3,8,V ugm-3,No data,,No data,,No data,,No data,,No data
2007-09-17,18,V ugm-3,27,V ugm-3,54,V ugm-3,43,V ugm-3,2,V ugm-3,15,V ugm-3,19,V ugm-3,No data,,2,V ugm-3,0.26,V mgm-3,18,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,38,V ugm-3,12,V ugm-3,21,V ugm-3,38,V ugm-3,No data,,3,V ugm-3,0.1,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,48,V ugm-3,2,V ugm-3,14,V ugm-3,16,V ugm-3,No data,,5,V ugm-3,No data,V mgm-3,27,V ugm-3 (INDIC.GRAV),No data,,18,V ugm-3,22,V ugm-3,49,V ugm-3,0.14,V mgm-3,14,V ugm-3 (INDIC.GRAV),No data,,0,V ugm-3,No data,,33,V ugm-3,4,V ugm-3,9,V ugm-3,13,V ugm-3,No data,,No data,,No data,,No data,,No data
2007-09-18,18,V ugm-3,26,V ugm-3,53,V ugm-3,43,V ugm-3,3,V ugm-3,15,V ugm-3,19,V ugm-3,No data,,2,V ugm-3,0.28,V mgm-3,12,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,33,V ugm-3,15,V ugm-3,24,V ugm-3,47,V ugm-3,No data,,2,V ugm-3,0.1,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,42,V ugm-3,2,V ugm-3,15,V ugm-3,18,V ugm-3,No data,,7,V ugm-3,No data,V mgm-3,16,V ugm-3 (INDIC.GRAV),No data,,33,V ugm-3,28,V ugm-3,78,V ugm-3,0.17,V mgm-3,13,V ugm-3 (INDIC.GRAV),No data,,2,V ugm-3,No data,,28,V ugm-3,4,V ugm-3,9,V ugm-3,15,V ugm-3,No data,,No data,,No data,,No data,,No data
2007-09-19,9,V ugm-3,21,V ugm-3,35,V ugm-3,46,V ugm-3,1,V ugm-3,12,V ugm-3,14,V ugm-3,No data,,2,V ugm-3,0.28,V mgm-3,9,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,34,V ugm-3,14,V ugm-3,30,V ugm-3,51,V ugm-3,No data,,2,V ugm-3,0.13,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,37,V ugm-3,4,V ugm-3,23,V ugm-3,28,V ugm-3,No data,,5,V ugm-3,No data,V mgm-3,8,V ugm-3 (INDIC.GRAV),No data,,36,V ugm-3,29,V ugm-3,84,V ugm-3,0.28,V mgm-3,13,V ugm-3 (INDIC.GRAV),No data,,3,V ugm-3,No data,,32,V ugm-3,4,V ugm-3,11,V ugm-3,17,V ugm-3,No data,,No data,,No data,,No data,,No data
2007-09-20,6,V ugm-3,18,V ugm-3,27,V ugm-3,52,V ugm-3,0,V ugm-3,10,V ugm-3,11,V ugm-3,No data,,0,V ugm-3,0.3,V mgm-3,17,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,41,V ugm-3,11,V ugm-3,27,V ugm-3,43,V ugm-3,No data,,2,V ugm-3,0.1,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,43,V ugm-3,2,V ugm-3,19,V ugm-3,22,V ugm-3,No data,,5,V ugm-3,No data,V mgm-3,17,V ugm-3 (INDIC.GRAV),No data,,38,V ugm-3,28,V ugm-3,86,V ugm-3,0.2,V mgm-3,21,V ugm-3 (INDIC.GRAV),No data,,0,V ugm-3,No data,,40,V ugm-3,3,V ugm-3,7,V ugm-3,13,V ugm-3,No data,,No data,,No data,,No data,,No data
2007-09-21,14,V ugm-3,38,V ugm-3,60,V ugm-3,43,V ugm-3,1,V ugm-3,19,V ugm-3,21,V ugm-3,No data,,3,V ugm-3,0.3,V mgm-3,14,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,22,V ugm-3,22,V ugm-3,38,V ugm-3,72,V ugm-3,No data,,3,V ugm-3,0.11,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,40,V ugm-3,2,V ugm-3,25,V ugm-3,28,V ugm-3,No data,,3,V ugm-3,No data,V mgm-3,11,V ugm-3 (INDIC.GRAV),No data,,77,V ugm-3,49,V ugm-3,167,V ugm-3,0.36,V mgm-3,23,V ugm-3 (INDIC.GRAV),No data,,0,V ugm-3,No data,,27,V ugm-3,4,V ugm-3,11,V ugm-3,17,V ugm-3,No data,,No data,,No data,,No data,,No data
2007-09-22,2,V ugm-3,19,V ugm-3,22,V ugm-3,42,V ugm-3,1,V ugm-3,16,V ugm-3,17,V ugm-3,No data,,2,V ugm-3,0.31,V mgm-3,14,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,27,V ugm-3,14,V ugm-3,31,V ugm-3,52,V ugm-3,No data,,3,V ugm-3,0.1,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,40,V ugm-3,2,V ugm-3,18,V ugm-3,20,V ugm-3,No data,,0,V ugm-3,No data,V mgm-3,11,V ugm-3 (INDIC.GRAV),No data,,47,V ugm-3,36,V ugm-3,108,V ugm-3,0.3,V mgm-3,21,V ugm-3 (INDIC.GRAV),No data,,3,V ugm-3,No data,,34,V ugm-3,3,V ugm-3,7,V ugm-3,12,V ugm-3,No data,,No data,,No data,,No data,,No data
2007-09-23,0,V ugm-3,13,V ugm-3,13,V ugm-3,50,V ugm-3,0,V ugm-3,9,V ugm-3,9,V ugm-3,No data,,0,V ugm-3,0.28,V mgm-3,11,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,44,V ugm-3,5,V ugm-3,20,V ugm-3,28,V ugm-3,No data,,0,V ugm-3,0.1,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,49,V ugm-3,0,V ugm-3,8,V ugm-3,9,V ugm-3,No data,,3,V ugm-3,No data,V mgm-3,9,V ugm-3 (INDIC.GRAV),No data,,18,V ugm-3,14,V ugm-3,41,V ugm-3,0.15,V mgm-3,14,V ugm-3 (INDIC.GRAV),No data,,0,V ugm-3,No data,,44,V ugm-3,2,V ugm-3,5,V ugm-3,8,V ugm-3,No data,,No data,,No data,,No data,,No data
2007-09-24,7,V ugm-3,23,V ugm-3,33,V ugm-3,46,V ugm-3,1,V ugm-3,12,V ugm-3,13,V ugm-3,No data,,1,V ugm-3,0.17,V mgm-3,10,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,36,V ugm-3,11,V ugm-3,24,V ugm-3,41,V ugm-3,No data,,0,V ugm-3,0.1,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,36,V ugm-3,3,V ugm-3,22,V ugm-3,26,V ugm-3,No data,,8,V ugm-3,No data,V mgm-3,9,V ugm-3 (INDIC.GRAV),No data,,32,V ugm-3,25,V ugm-3,74,V ugm-3,0.13,V mgm-3,14,V ugm-3 (INDIC.GRAV),No data,,0,V ugm-3,No data,,35,V ugm-3,2,V ugm-3,8,V ugm-3,12,V ugm-3,No data,,No data,,No data,,No data,,No data
2007-09-25,12,V ugm-3,23,V ugm-3,42,V ugm-3,34,V ugm-3,4,V ugm-3,18,V ugm-3,24,V ugm-3,No data,,1,V ugm-3,0.16,V mgm-3,16,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,38,V ugm-3,12,V ugm-3,18,V ugm-3,35,V ugm-3,No data,,2,V ugm-3,0.1,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,45,V ugm-3,1,V ugm-3,12,V ugm-3,14,V ugm-3,No data,,4,V ugm-3,No data,V mgm-3,16,V ugm-3 (INDIC.GRAV),No data,,41,V ugm-3,26,V ugm-3,88,V ugm-3,0.18,V mgm-3,17,V ugm-3 (INDIC.GRAV),No data,,0,V ugm-3,No data,,29,V ugm-3,4,V ugm-3,9,V ugm-3,15,V ugm-3,No data,,No data,,No data,,No data,,No data
2007-09-26,17,V ugm-3,22,V ugm-3,48,V ugm-3,51,V ugm-3,2,V ugm-3,14,V ugm-3,18,V ugm-3,No data,,2,V ugm-3,0.15,V mgm-3,19,V ugm-3 (INDIC.GRAV),No data,,No data,,No data,,No data,,No data,,41,V ugm-3,13,V ugm-3,20,V ugm-3,39,V ugm-3,No data,,1,V ugm-3,0.11,V mgm-3,No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),No data,,No data,,No data,,64,V ugm-3,1,V ugm-3,6,V ugm-3,7,V ugm-3,No data,,3,V ugm-3,No data,V mgm-3,31,V ugm-3 (INDIC.GRAV),No data,,18,V ugm-3,20,V ugm-3,47,V ugm-3,0.13,V mgm-3,17,V ugm-3 (INDIC.GRAV),No data,,3,V ugm-3,No data,,35,V ugm-3,2,V ugm-3,9,V ugm-3,12,V ugm-3,No data,,No data,,No data,,No data,,No data
